%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1681349289132975752,0,1497705872949036000,map,28.550945281982422,0.03784611448645592,-0.7910715341567993,0.02168947332467496,0.008993253076089213,0.18660567514017232,0.9821542561166821
1681349289207670596,0,1497705873053868000,map,28.685686111450195,0.09076749533414841,-0.7775582075119019,0.021924389404786998,0.010107642072744031,0.18708532137350148,0.9820469620569825
1681349289341930867,0,1497705873158708000,map,28.830936431884766,0.14115864038467407,-0.7890070676803589,0.022335863820361818,0.010197311706585952,0.1874038095323616,0.9819760230413908
1681349289421304048,0,1497705873263556000,map,28.956783294677734,0.18194368481636047,-0.7913355827331543,0.02226781454733946,0.010282691707946316,0.1882871558697584,0.9818076987727398
1681349289516923581,0,1497705873368380000,map,29.08767318725586,0.23479072749614716,-0.7976648807525635,0.02212006032793887,0.011013260640794168,0.18873566450123747,0.9817169952134037
1681349289664226369,0,1497705873473223000,map,29.214385986328125,0.28679028153419495,-0.7982463836669922,0.02229948607650345,0.012820374302723338,0.18932474204791538,0.9815775616111759
1681349289779266810,0,1497705873578073000,map,29.363584518432617,0.34287282824516296,-0.8016703724861145,0.022436210925026987,0.014029813362745558,0.18926090862031555,0.9815702292433428
1681349289828916907,0,1497705873682920000,map,29.4948787689209,0.39351338148117065,-0.8089703917503357,0.022743832930938127,0.014042900022367301,0.19003560322217777,0.9814132685198542
1681349289947871658,0,1497705873787749000,map,29.628387451171875,0.4438715875148773,-0.8105963468551636,0.02268944679980439,0.013354430264312543,0.19053230554348552,0.981327820382968
1681349290043730900,0,1497705873892595000,map,29.778329849243164,0.4986972212791443,-0.8249780535697937,0.022616975735257085,0.01194597823532381,0.19149514621736463,0.9811602353993344
1681349290193932784,0,1497705873997442000,map,29.924623489379883,0.5530069470405579,-0.823073148727417,0.02222004877495998,0.01171730618190348,0.19167054622363297,0.9811377959275391
1681349290251700243,0,1497705874102274000,map,30.06736946105957,0.5990782380104065,-0.827468752861023,0.021925629030431108,0.00990511401512074,0.19217005337455229,0.9810666848507956
1681349290391181995,0,1497705874207115000,map,30.21104621887207,0.6495457887649536,-0.8296127319335938,0.02201298026471182,0.00927719883351931,0.19224238579365227,0.9810567058016175
1681349290468125389,0,1497705874311935000,map,30.34296989440918,0.699539065361023,-0.8055935502052307,0.02208557660229929,0.013207185192488346,0.1923941934794891,0.9809802495507149
1681349290607900377,0,1497705874416811000,map,30.47791862487793,0.7443633079528809,-0.825403094291687,0.021439802141740946,0.013600661922912798,0.19224478173591353,0.98101851259733
1681349290676478239,0,1497705874521649000,map,30.627696990966797,0.8175833821296692,-0.8355086445808411,0.02155946458012296,0.013106710061734746,0.1919667348070764,0.9810770587014667
1681349290867014526,0,1497705874626509000,map,30.7748966217041,0.8967202305793762,-0.8335234522819519,0.02006957503730912,0.014510988629370237,0.18762750142076792,0.9819279636883677
1681349290882691917,0,1497705874731311000,map,30.926454544067383,0.9421290755271912,-0.8338714838027954,0.01929169058005624,0.017014824264811716,0.18173185784308593,0.9830116337080974
1681349291026026261,0,1497705874836163000,map,31.066829681396484,0.9964001774787903,-0.8414455056190491,0.01838525115485388,0.016309469669581456,0.17590955523240354,0.9840994933762287
1681349291090241191,0,1497705874941037000,map,31.19803810119629,1.0308200120925903,-0.8497713208198547,0.017724739635389612,0.014555534400272028,0.17070150275184806,0.9850558091342959
1681349291203401193,0,1497705875045848000,map,31.332239151000977,1.0748521089553833,-0.8516631126403809,0.01681995047189677,0.015543482938652356,0.16513771757362575,0.9860045780511818
1681349291341859706,0,1497705875150692000,map,31.461488723754883,1.118656039237976,-0.8473529815673828,0.017115967889816106,0.014537856813364662,0.16160262413722482,0.9866003737189689
1681349291404404244,0,1497705875255527000,map,31.60151481628418,1.1603879928588867,-0.8567001223564148,0.016826087182440323,0.010828246737886535,0.15938129640195348,0.9870142976586203
1681349291552373312,0,1497705875360340000,map,31.74667739868164,1.203804612159729,-0.8865172266960144,0.015820997025772124,0.00997192444329522,0.15801122161491776,0.9872602156557091
1681349291614031006,0,1497705875465198000,map,31.87357521057129,1.2330135107040405,-0.8894891142845154,0.01392027572466638,0.012123802667156656,0.15754948495150148,0.987338562638
1681349291763300847,0,1497705875570037000,map,32.018333435058594,1.2730129957199097,-0.8843246698379517,0.01424511108461495,0.012514952830928173,0.15629235518471268,0.9875288047693861
1681349291824382443,0,1497705875674901000,map,32.148250579833984,1.3258429765701294,-0.8763350248336792,0.016611877725720505,0.010515126191507667,0.15508308986406544,0.9877057793643301
1681349292009479749,0,1497705875779758000,map,32.2966194152832,1.3579468727111816,-0.892656147480011,0.017541477080673776,0.009509412067211476,0.15427518493599138,0.9878264198541327
1681349292035834167,0,1497705875884568000,map,32.429779052734375,1.4031280279159546,-0.8905973434448242,0.018120499999821432,0.010637124703508315,0.1537396902000439,0.9878879639094582
1681349292170670029,0,1497705875989387000,map,32.58650207519531,1.4503356218338013,-0.8874810934066772,0.01805951128391974,0.013040131966850752,0.1525452562732727,0.9880454042094517
1681349292256996591,0,1497705876094251000,map,32.73025131225586,1.4993854761123657,-0.9045654535293579,0.01868403377284631,0.011551747238992539,0.15173475973856393,0.9881771243882922
1681349292377575457,0,1497705876199094000,map,32.87137985229492,1.531219482421875,-0.897331953048706,0.018533142119347028,0.00990945895601138,0.15070627767796466,0.9883551739573327
1681349292453819417,0,1497705876303902000,map,33.02330780029297,1.5640039443969727,-0.9044979810714722,0.01837384067311945,0.011757586410911377,0.15017908426325174,0.9884181172885278
1681349292603633648,0,1497705876408771000,map,33.16567611694336,1.62234628200531,-0.9065298438072205,0.01978689174692412,0.01211406813042644,0.14823315274798046,0.9886802651883178
1681349292661209561,0,1497705876513621000,map,33.315093994140625,1.657122254371643,-0.9038048982620239,0.020801606738327698,0.014332129124387537,0.14725902659479442,0.9887753333404227
1681349292778272326,0,1497705876618454000,map,33.45653533935547,1.6826176643371582,-0.9316236972808838,0.021784932993988457,0.013333370656301623,0.14692749210026967,0.9888174389194475
1681349292908985245,0,1497705876723268000,map,33.577857971191406,1.726777195930481,-0.9567634463310242,0.021994423129070045,0.00911717372944116,0.1448514316864495,0.9891669032962412
1681349292975581952,0,1497705876828138000,map,33.71357727050781,1.7713050842285156,-0.9322752356529236,0.02348805397515275,0.010288057042513418,0.14267782146378727,0.9894369627803106
1681349293179681864,0,1497705876932965000,map,33.833763122558594,1.7758420705795288,-0.9517694711685181,0.02252201943107732,0.009092979392067263,0.1405361813383759,0.9897775743819903
1681349293191522693,0,1497705877037814000,map,33.91490173339844,1.8041062355041504,-0.9437456727027893,0.022121384719092623,0.009263277805888441,0.13812651569006001,0.9901241790431929
1681349293328203817,0,1497705877142655000,map,33.97824478149414,1.7947038412094116,-0.9607741832733154,0.02289616154816778,0.008012719851754207,0.13722471376650058,0.9902428921967136
1681349293397641872,0,1497705877247481000,map,34.057373046875,1.8369245529174805,-0.9637084007263184,0.022875995626184337,0.009028739687369614,0.13518369312148285,0.9905152834714964
1681349293652838757,0,1497705877457179000,map,34.22450637817383,1.8761509656906128,-0.9619757533073425,0.022552570162005025,0.009898383184060536,0.13185773999978548,0.9909626241005435
1681349293706675803,0,1497705877562008000,map,34.30544662475586,1.900740623474121,-0.9557081460952759,0.022541979301470817,0.011550967989201267,0.13120097773921763,0.9910321605296757
1681349293860564810,0,1497705877666866000,map,34.38417053222656,1.9258195161819458,-0.9398375749588013,0.022035140332932628,0.012667750474519618,0.12967783872788194,0.9912303753530136
1681349293920246455,0,1497705877771689000,map,34.45136642456055,1.9535212516784668,-0.9380372762680054,0.021331821730914347,0.01116500606268288,0.12839713385200233,0.9914305044443337
1681349294058753830,0,1497705877876533000,map,34.52649688720703,1.9700413942337036,-0.9432674050331116,0.02095075985752912,0.009944652513679392,0.1276981420721566,0.9915418927383363
1681349294136626331,0,1497705877981381000,map,34.59980010986328,1.9790066480636597,-0.9540829062461853,0.02059621823305393,0.008910910461436218,0.1274340615861151,0.9915931378213871
1681349294278165219,0,1497705878086225000,map,34.7003173828125,2.0078494548797607,-0.9493449926376343,0.01961748644370196,0.010308413293864853,0.12753728621162017,0.9915861800666641
1681349294346879175,0,1497705878191072000,map,34.78766632080078,2.0277798175811768,-0.94176185131073,0.017834310397962506,0.014469860887776343,0.1277019553106469,0.9915466491749937
1681349294482711855,0,1497705878295891000,map,34.841304779052734,2.0430667400360107,-0.9744873642921448,0.017426335493916978,0.01892639948382295,0.12771206451922143,0.991477554618853
1681349294548293215,0,1497705878400702000,map,34.926918029785156,2.063220500946045,-0.9674050807952881,0.017223266222810944,0.017954073618995967,0.12758714446365085,0.9915152547685235
1681349294695817652,0,1497705878505587000,map,35.00183868408203,2.082146406173706,-0.9733200669288635,0.01595285736237774,0.018768198937565594,0.12803051013382413,0.9914642987342684
1681349294756127956,0,1497705878610418000,map,35.078861236572266,2.100302219390869,-0.9769628047943115,0.015483868279037449,0.02082567073730497,0.1283672242587136,0.9913870894532212
1681349294912627633,0,1497705878715258000,map,35.1607551574707,2.1184022426605225,-0.9631100296974182,0.01479598240511618,0.025054468916142065,0.12878765441709522,0.9912452278407171
1681349294970423441,0,1497705878820101000,map,35.251277923583984,2.1373753547668457,-0.9630568623542786,0.013652685850488677,0.028356900412990636,0.12875812858502605,0.9911764956348786
1681349295160102650,0,1497705878924965000,map,35.343841552734375,2.168818712234497,-0.9629851579666138,0.013836309473404884,0.030345183199774438,0.12864381486931473,0.9911299047561622
1681349295185660271,0,1497705879029775000,map,35.410438537597656,2.156118631362915,-1.0052927732467651,0.0086399202873009,0.03644661647538614,0.12851892729696665,0.9909994341317456
1681349295317235780,0,1497705879134610000,map,35.509517669677734,2.209364414215088,-0.9814833402633667,0.007326757931572485,0.0448013250905059,0.12902496570014238,0.9906016840432146
1681349295395303046,0,1497705879239476000,map,35.59052658081055,2.2186145782470703,-0.9894349575042725,0.008418391463056367,0.046364608967605504,0.1294807422671104,0.9904616055679996
1681349295539062300,0,1497705879344319000,map,35.602108001708984,2.2761850357055664,-0.9025651812553406,0.016681079945618498,0.035709021852407735,0.1322156838407595,0.9904370749410012
1681349295597300611,0,1497705879449166000,map,35.71418762207031,2.241637706756592,-0.9385289549827576,0.018460756472575505,0.01573093427644352,0.1336534199470663,0.9907312820532846
1681349295730526910,0,1497705879553977000,map,35.75668716430664,2.201693534851074,-0.9966166019439697,0.015041950821674047,-0.009712764977958543,0.13351296070297758,0.9908853230954634
1681349295813054498,0,1497705879658837000,map,35.7899055480957,2.2929036617279053,-1.0448931455612183,0.02279792680327635,-0.014619949164038028,0.13217650447340692,0.9908561334614862
1681349295957090729,0,1497705879763710000,map,35.891578674316406,2.2629566192626953,-1.0206959247589111,0.0293761540496786,-0.012545860737229771,0.1323738446449576,0.9906850086652766
1681349296016882337,0,1497705879868531000,map,36.01719665527344,2.3033761978149414,-1.0853462219238281,0.026249182000214803,-0.007046172162099338,0.13205535925574124,0.9908696832130438
1681349296122573409,0,1497705879973333000,map,36.04856872558594,2.322136402130127,-1.049721598625183,0.02326458918956622,0.0027189145073983627,0.1301004282061399,0.9912240990577658
1681349296273724115,0,1497705880078176000,map,36.13105010986328,2.3288474082946777,-1.039495587348938,0.020182305527371942,0.004338011205055898,0.12609224097573837,0.9918037032695756
1681349296330435877,0,1497705880183034000,map,36.20272445678711,2.377389907836914,-1.023129940032959,0.02039267984759224,0.00759536530093046,0.12351841908029597,0.9921036482093791
1681349296484057729,0,1497705880287896000,map,36.269168853759766,2.397998571395874,-1.0374643802642822,0.020918735595812057,0.006387296311329538,0.11734319990130211,0.9928505401720129
1681349296542545050,0,1497705880392729000,map,36.37700653076172,2.4257829189300537,-1.0049314498901367,0.020004874581012622,0.005700851382787617,0.11032908077283657,0.9936774173356766
1681349296803225289,0,1497705880602386000,map,36.605770111083984,2.53731632232666,-1.0360133647918701,0.016213770338378404,0.005505207010109464,0.09072035279129366,0.9957291852220287
1681349296865680562,0,1497705880707257000,map,36.729759216308594,2.5791149139404297,-1.0215730667114258,0.015903854772354894,0.0028557642327606612,0.06715323039101051,0.997611822574445
1681349297025117982,0,1497705880812078000,map,36.85391616821289,2.6292269229888916,-1.0166820287704468,0.01606645846430417,0.008795655367590971,0.04504181066851942,0.9988171615267427
1681349297074763002,0,1497705880916918000,map,36.93561935424805,2.6161916255950928,-0.9903802275657654,0.017321486943938563,0.01382878267191789,0.023555777341739553,0.9994767951175184
1681349297292384557,0,1497705881126595000,map,37.04285430908203,2.534461736679077,-1.0299553871154785,0.013887900839778755,0.01409404184745719,-0.01357089773597821,0.9997121128297071
1681349297379455513,0,1497705881231438000,map,37.122745513916016,2.527740478515625,-1.0576503276824951,0.011731523348478292,0.018785354695206584,-0.01672324276728792,0.9996148351152732
1681349297486870068,0,1497705881336259000,map,37.186744689941406,2.5032784938812256,-1.0501198768615723,0.008915822715961875,0.016894366087637218,-0.01621857899775367,0.9996859757774589
1681349297591319746,0,1497705881441136000,map,37.27580261230469,2.48854398727417,-1.0787723064422607,0.008992913738962464,0.018769080669147915,-0.016788804564353207,0.9996424423180504
1681349297692066526,0,1497705881545946000,map,37.351051330566406,2.5094542503356934,-1.0474984645843506,0.01120513763062548,0.01674067925001523,-0.01670863357002714,0.9996574455887777
1681349297800237582,0,1497705881650784000,map,37.427330017089844,2.4807894229888916,-1.082098126411438,0.00810309172968667,0.018108362137222903,-0.01641749006422527,0.9996683867291756
1681349297918334793,0,1497705881755639000,map,37.50954818725586,2.4817168712615967,-1.0667767524719238,0.012180642866898302,0.017264834524347,-0.015641683310364356,0.9996543897992899
1681349298019363755,0,1497705881860472000,map,37.57600784301758,2.4789116382598877,-1.053398609161377,0.010628488609708761,0.018209733765165274,-0.015988988579318363,0.9996498284571153
1681349298155807280,0,1497705881965322000,map,37.673553466796875,2.4636523723602295,-1.073999285697937,0.009490166935716585,0.01375251637013981,-0.015999685761484743,0.9997323691341407
1681349298373028582,0,1497705882174986000,map,37.834327697753906,2.4582085609436035,-1.102283239364624,0.005247187057401197,0.011283593025992817,-0.016017952622563326,0.9997942534027265
1681349298428775147,0,1497705882279855000,map,37.912288665771484,2.4578897953033447,-1.0719547271728516,0.007345609371088714,0.012183572387778683,-0.015554597128679546,0.9997778064521939
1681349298563918483,0,1497705882384696000,map,38.013954162597656,2.421659231185913,-1.1054530143737793,0.003982831375154042,0.01366955330006608,-0.014311539073794255,0.9997962133067465
1681349298647261357,0,1497705882489535000,map,38.03817367553711,2.4595413208007812,-1.0528404712677002,0.005348863163321609,0.01818478542778841,-0.015275468477553603,0.9997036390441717
1681349298771575674,0,1497705882594377000,map,38.149898529052734,2.432847738265991,-1.103354573249817,0.00571259361060806,0.017331370848208114,-0.014324856798859097,0.999730848807657
1681349298860876682,0,1497705882699207000,map,38.230926513671875,2.4553005695343018,-1.0711148977279663,0.0031967624841357993,0.01599385601039767,-0.0146840162495899,0.9997591533303871
1681349299017392927,0,1497705882804055000,map,38.29953384399414,2.42111873626709,-1.1003715991973877,0.0037550765732145093,0.015320021699675697,-0.014837980425665316,0.9997654952818028
1681349299060150870,0,1497705882908915000,map,38.38226318359375,2.4522244930267334,-1.0846227407455444,0.002976666093634344,0.015577500951593822,-0.013765725542681908,0.999779460847314
1681349299200986685,0,1497705883013740000,map,38.46424102783203,2.436068058013916,-1.098242163658142,0.0029006249146180402,0.017191999025773917,-0.014150044735016708,0.9997478629177877
1681349299265244870,0,1497705883118580000,map,38.548362731933594,2.4629201889038086,-1.0929492712020874,0.003961008548910729,0.01952385372916091,-0.012864162112670177,0.9997187829973514
1681349299373210819,0,1497705883223419000,map,38.61919021606445,2.4356019496917725,-1.0909745693206787,0.0020328846698024804,0.019214833081397632,-0.012779648011855679,0.99973163132893
1681349299473629801,0,1497705883328270000,map,38.70649337768555,2.421657085418701,-1.11409330368042,0.0038420434933134286,0.018359923533538002,-0.012373190510083882,0.9997474977471988
1681349299587570009,0,1497705883433087000,map,38.78038024902344,2.4485888481140137,-1.0899420976638794,0.0021293583453792318,0.019474629746487893,-0.01312839646753776,0.9997218907585865
1681349299688925452,0,1497705883537938000,map,38.88640594482422,2.4203877449035645,-1.1283066272735596,0.003087960171276867,0.022543105402007324,-0.016480598096451228,0.9996052499308112
1681349299786625829,0,1497705883642766000,map,38.979957580566406,2.3876545429229736,-1.0980796813964844,0.004504113559950407,0.022850783155460734,-0.023005274585184317,0.9994640255103037
1681349299900593265,0,1497705883747618000,map,39.05966567993164,2.3802237510681152,-1.1245529651641846,0.0007981974771206236,0.02167424180844599,-0.030703459263418078,0.9992932042112697
1681349299997890280,0,1497705883852455000,map,39.147308349609375,2.357595682144165,-1.115028738975525,0.0051920331484796006,0.022649484897138902,-0.03843706177052761,0.9989908088136213
1681349300112270841,0,1497705883957293000,map,39.17509841918945,2.404151678085327,-1.1134326457977295,0.0037213933150592104,0.021591113895485518,-0.045236968229849975,0.9987359849951477
1681349300254241758,0,1497705884062151000,map,39.28373718261719,2.376563310623169,-1.1726608276367188,0.0046824904581261265,0.020239821566093805,-0.046501326641168406,0.9987021681965731
1681349300310796229,0,1497705884166984000,map,39.321495056152344,2.3592476844787598,-1.129141092300415,0.004133787739837806,0.01875384936092657,-0.04649559750961973,0.9987338887300923
1681349300424343355,0,1497705884271822000,map,39.42206573486328,2.3541791439056396,-1.153398036956787,0.003951563793960958,0.018798899267289816,-0.04779322355112156,0.9986725206722932
1681349300568140795,0,1497705884376703000,map,39.50269317626953,2.353469133377075,-1.1565778255462646,0.00440879034816085,0.017619997230574037,-0.04792068624361204,0.9986860016763173
1681349300636504095,0,1497705884481511000,map,39.59005355834961,2.356191635131836,-1.1642050743103027,0.003288022223180354,0.017812624951791096,-0.04733167312700343,0.9987149848457603
1681349300770231752,0,1497705884586331000,map,39.64215087890625,2.3428237438201904,-1.166172742843628,0.003771127683015597,0.01905717314734117,-0.046999681160974825,0.9987059803835693
1681349300843410567,0,1497705884691177000,map,39.74345016479492,2.3252975940704346,-1.1665856838226318,0.005046451201197104,0.0209014112279626,-0.0465986977776152,0.9986822267151173
1681349301035520607,0,1497705884796030000,map,39.79780960083008,2.3307127952575684,-1.134789228439331,0.004783212289820159,0.02221866447597148,-0.04695818997327355,0.9986382540803194
1681349301050961064,0,1497705884900866000,map,39.89741134643555,2.321263313293457,-1.1676585674285889,0.0045920464611648336,0.021149501972091297,-0.04776836068882013,0.9986239517388815
1681349301309417724,0,1497705885110564000,map,40.038639068603516,2.3032186031341553,-1.145135521888733,0.0044660334572180806,0.019591516432454114,-0.048536651278101826,0.9986192588550398
1681349301361155060,0,1497705885215374000,map,40.086551666259766,2.283140182495117,-1.1229772567749023,0.00338272974197452,0.0212414485719534,-0.04860331892352298,0.9985865498120406
1681349301519955785,0,1497705885320224000,map,40.20257568359375,2.282158374786377,-1.148859977722168,0.004810457459002501,0.022592538056076535,-0.048204583286229855,0.9985703590362196
1681349301576060613,0,1497705885425054000,map,40.28960418701172,2.272934675216675,-1.1385170221328735,0.004171603049556931,0.02346455701151465,-0.048202588018390696,0.9985532278650064
1681349301829464846,0,1497705885634767000,map,40.4593620300293,2.246983051300049,-1.1536998748779297,0.0050281519789806845,0.025751997953638747,-0.049414217355695185,0.9984336820120487
1681349301887801313,0,1497705885739622000,map,40.519493103027344,2.233971357345581,-1.1999648809432983,0.0034815528340423284,0.022940638694316243,-0.04945032286188095,0.9985070334207328
1681349302043591533,0,1497705885844439000,map,40.59576416015625,2.2465097904205322,-1.1849597692489624,0.0038279653100672154,0.023193849550682887,-0.050538802399704603,0.9984453902432772
1681349302096242691,0,1497705885949266000,map,40.6657600402832,2.2309744358062744,-1.1974294185638428,0.0015921500916611735,0.021524899581082307,-0.050332986045902334,0.9984992358921587
1681349302234842560,0,1497705886054098000,map,40.761878967285156,2.2201688289642334,-1.233627200126648,0.003578090459399109,0.022677015541194424,-0.049839569812119525,0.9984933410693742
1681349302311527019,0,1497705886158942000,map,40.82745361328125,2.216257333755493,-1.2118500471115112,0.0008440760728839653,0.030048949507054862,-0.04991872946419267,0.9983007850831315
1681349302412172344,0,1497705886263798000,map,40.924842834472656,2.1935079097747803,-1.2114143371582031,0.0032086308198791356,0.026217691991515992,-0.04989524081487197,0.9984051235005998
1681349302522411587,0,1497705886368633000,map,40.988502502441406,2.1727898120880127,-1.2079819440841675,0.004000357390981533,0.02855931311189013,-0.04983736105266347,0.9983409291638095
1681349302640285483,0,1497705886473464000,map,41.05364227294922,2.168710470199585,-1.210832118988037,0.005533829076880459,0.024393047447600586,-0.04963443109381428,0.9984542030405901
1681349302742689173,0,1497705886578310000,map,41.16884994506836,2.1657278537750244,-1.24080491065979,0.005897086366493616,0.024791840741394462,-0.04993341971287332,0.998427376374931
1681349302853268832,0,1497705886683160000,map,41.22674560546875,2.1594371795654297,-1.2303274869918823,0.003101280828728733,0.020712586200491975,-0.04992204884541816,0.9985334923317624
1681349302952322788,0,1497705886788001000,map,41.30949401855469,2.1518683433532715,-1.2625349760055542,0.003668600292322768,0.017693272817362004,-0.04813820070275787,0.9986772282267505
1681349303123131667,0,1497705886892833000,map,41.37555694580078,2.145564079284668,-1.266873836517334,0.004609207168282545,0.01592907442720247,-0.04782337793406313,0.9987181479515697
1681349303148079114,0,1497705886997634000,map,41.488765716552734,2.121816635131836,-1.2566417455673218,0.0028573505286653474,0.019673901920611064,-0.04603296541109619,0.9987420723448883
1681349303281767154,0,1497705887102509000,map,41.562599182128906,2.1208972930908203,-1.2552989721298218,0.0027779326267001097,0.02277444364502713,-0.04614442492181336,0.9986712673101551
1681349303363839336,0,1497705887207361000,map,41.634368896484375,2.1095426082611084,-1.2611364126205444,0.003175738475773637,0.02456697233783263,-0.04548699900909557,0.9986577488042577
1681349303500511533,0,1497705887312179000,map,41.698055267333984,2.105987787246704,-1.277780294418335,0.0015429850932777624,0.02392478258677769,-0.04619637271297519,0.9986446479142276
1681349303572133658,0,1497705887417047000,map,41.7948112487793,2.0864908695220947,-1.2881287336349487,0.002398380013411662,0.024935894866437356,-0.04611353193717439,0.9986220492210631
1681349303708768311,0,1497705887521873000,map,41.86103820800781,2.084535598754883,-1.2665395736694336,0.002080933025013191,0.024940788651871965,-0.04610822736508308,0.9986228549937581
1681349303776955390,0,1497705887626718000,map,41.93096923828125,2.0894858837127686,-1.3051444292068481,0.0018696240041771292,0.01731600517958696,-0.04664837673718774,0.9987595285097187
1681349303921571106,0,1497705887731543000,map,41.99858474731445,2.070862054824829,-1.2907098531723022,0.0028316918097119003,0.01620170307530043,-0.04563418807840103,0.9988227933607846
1681349303982853938,0,1497705887836416000,map,42.073692321777344,2.0647096633911133,-1.2966588735580444,0.0020982670793548174,0.014831738083221595,-0.04521577032381104,0.9988649304068217
1681349304122347884,0,1497705887941243000,map,42.1589241027832,2.046367883682251,-1.317293643951416,0.002029016212955199,0.01556393589865649,-0.04561000986748289,0.9988359963439212
1681349304202910823,0,1497705888046097000,map,42.241981506347656,2.0480759143829346,-1.2962963581085205,0.0015617576397282658,0.020731278944132136,-0.0457870952538512,0.9987348510729595
1681349304333592773,0,1497705888150923000,map,42.32063293457031,2.020493745803833,-1.304749608039856,-0.002510234753679289,0.023374580659664083,-0.044598498491739705,0.9987283235353255
1681349304412900648,0,1497705888255769000,map,42.41981887817383,2.002293825149536,-1.3176125288009644,-0.0026613923197494954,0.024462810595293816,-0.044490222273776844,0.998706696565804
1681349304541435609,0,1497705888360631000,map,42.47566604614258,2.0047554969787598,-1.3264530897140503,-0.0007586168863018082,0.02106785774969132,-0.04420965415125348,0.9987998108026465
1681349304628204924,0,1497705888465429000,map,42.58144760131836,1.9528186321258545,-1.3474305868148804,-0.007268526415522609,0.021524218052663725,-0.04389827484475427,0.9987776557425866
1681349304757536889,0,1497705888570296000,map,42.63288879394531,1.9866821765899658,-1.3098622560501099,-0.00035399998293383087,0.023926549919473895,-0.04298157202864112,0.9987892480474306
1681349304826691410,0,1497705888675101000,map,42.71451950073242,1.9635874032974243,-1.3164018392562866,-0.0029784749299987226,0.03087374496538008,-0.042523951203030055,0.9986138571617583
1681349304964975502,0,1497705888779970000,map,42.77774429321289,1.973497986793518,-1.3229533433914185,-0.00039707874054556544,0.03117193521877864,-0.04286327689216871,0.9985944511137739
1681349305038881342,0,1497705888884819000,map,42.894474029541016,1.9558031558990479,-1.364933967590332,-0.0018679088039065274,0.028536844222934815,-0.04197850621238221,0.9987091509781082
1681349305341495574,0,1497705889094480000,map,43.016849517822266,1.9277877807617188,-1.3441661596298218,-0.0026263539489214723,0.02691702800381526,-0.041498654453478966,0.9987724786981208
1681349305353117760,0,1497705889199313000,map,43.108154296875,1.9265391826629639,-1.3670693635940552,-0.004236607373692024,0.02355671192553774,-0.04131931872546213,0.9988592540558235
1681349305457267448,0,1497705889304188000,map,43.186458587646484,1.9065322875976562,-1.3595223426818848,-0.003730883388404657,0.02554425055489273,-0.04054503626859794,0.9988441642037366
1681349305597984620,0,1497705889409016000,map,43.26314926147461,1.9029322862625122,-1.3401975631713867,-0.0023767641806202028,0.026611944525466433,-0.04037093755384701,0.9988274852883413
1681349305662390614,0,1497705889513849000,map,43.35747528076172,1.8964333534240723,-1.3504551649093628,-0.002997438565967924,0.027627534292050497,-0.040073069915934525,0.9988102391759666
1681349305807046056,0,1497705889618713000,map,43.42856216430664,1.882063627243042,-1.3665624856948853,-0.0029881374049879447,0.0296672514205783,-0.04089717391366658,0.9987183269949952
1681349305868475624,0,1497705889723553000,map,43.529212951660156,1.8824231624603271,-1.3690526485443115,-0.005136114817924156,0.030211041674543245,-0.03998655764218647,0.9987301960104848
1681349305979529680,0,1497705889828374000,map,43.58173751831055,1.8819549083709717,-1.3578420877456665,-0.005442962957055955,0.029363550052585015,-0.04158708677674374,0.9986884785205773
1681349306083550092,0,1497705889933219000,map,43.65435791015625,1.8727095127105713,-1.3870795965194702,-0.0033106033831600077,0.028426303072037546,-0.041285844263314254,0.9987374396960699
1681349306182466233,0,1497705890038060000,map,43.73067855834961,1.856422781944275,-1.4021480083465576,-0.004696479029347632,0.025746159399021078,-0.04116979939177613,0.9988093515003599
1681349306296798115,0,1497705890142894000,map,43.809104919433594,1.8669795989990234,-1.3894003629684448,-0.0005706021141468218,0.028509445009474593,-0.04222811435533892,0.9987009745538177
1681349306397349514,0,1497705890247740000,map,43.91720962524414,1.8358473777770996,-1.4125988483428955,0.0011126425850246082,0.029850922415416148,-0.041704604477954065,0.9986833383158462
1681349306495065291,0,1497705890352613000,map,43.964534759521484,1.82442307472229,-1.4067391157150269,0.0005286996115375464,0.029387593820147297,-0.04209853448594401,0.9986810330485275
1681349306605747989,0,1497705890457396000,map,44.04096603393555,1.799216866493225,-1.420140027999878,0.0023042099114832593,0.026167992640433662,-0.04180584494735202,0.998780356149944
1681349306710046186,0,1497705890562256000,map,44.13412857055664,1.8090312480926514,-1.3948032855987549,0.0014560659915128311,0.02403582417201803,-0.042127735189247416,0.9988220175868554
1681349306817329125,0,1497705890667108000,map,44.19876480102539,1.7896798849105835,-1.421535849571228,-0.0018269233466006482,0.020595087065225504,-0.04168693580679656,0.9989167694392371
1681349306963940223,0,1497705890771943000,map,44.26081466674805,1.7986011505126953,-1.4378893375396729,0.0004722313864612752,0.02111228365234127,-0.04077989172280045,0.9989449553178962
1681349307022015203,0,1497705890876794000,map,44.37843704223633,1.7958837747573853,-1.4312407970428467,0.0027905545930893326,0.009608506829086389,-0.041662161943580224,0.9990816518876701
1681349307171656474,0,1497705890981608000,map,44.4397087097168,1.7883402109146118,-1.4325530529022217,0.0018338836807214735,0.008685248279361374,-0.04123722728995827,0.999109952430325
